"Order ID","Order Date","Ship Date","Ship Mode",Region,"Postal Code","Customer ID",Sales,Quantity,Discount,Profit
CA-2015-152681,1/17/2015,1/22/2015,"Standard Class",East,1841,SC-20260,6.68,2,0,2
CA-2014-130813,1/6/2014,1/8/2014,"Second Class",West,90049,LS-17230,19.44,3,0,9.33
CA-2015-120320,3/5/2015,3/9/2015,"Standard Class",Central,77036,MV-18190,31.92,2,0.2,2.39
CA-2016-111941,12/25/2016,12/28/2016,"Second Class",East,10035,BD-11620,33.57,2,0.2,11.75
CA-2016-123120,9/4/2016,9/8/2016,"Standard Class",East,10011,CV-12295,147.26,10,0.2,51.98
CA-2014-103331,8/26/2014,9/1/2014,"Standard Class",East,19711,KB-16315,31.4,8,0,14.11
CA-2015-169278,5/21/2015,5/25/2015,"Standard Class",West,98105,ME-18010,26.98,4,0.2,8.77
CA-2017-111577,10/16/2017,10/21/2017,"Standard Class",West,85254,AJ-10780,307.78,7,0.2,111.57
CA-2015-146486,11/9/2015,11/14/2015,"Second Class",East,11572,DV-13465,1170.72,18,0,70.65
US-2014-168501,11/21/2014,11/27/2014,"Standard Class",Central,75220,JK-15325,269.59,6,0.4,17.3
CA-2015-112053,10/11/2015,10/13/2015,"Second Class",East,14609,SH-20395,31.95,1,0,2.24
CA-2017-108539,3/21/2017,3/23/2017,"Second Class",West,90045,SC-20725,745.28,9,0.4,217.33
CA-2015-149811,1/4/2015,1/10/2015,"Standard Class",Central,55125,CS-12250,72.24,8,0,35.47
US-2017-103814,12/9/2017,12/16/2017,"Standard Class",Central,60068,LH-16900,143.86,9,0.2,48.55
CA-2016-123932,9/6/2016,9/12/2016,"Standard Class",Central,75217,YC-21895,371.5,6,0.4,52.27
US-2016-101616,9/3/2016,9/6/2016,"First Class",South,71203,CY-12745,87.28,8,0,41.02
CA-2014-113768,5/13/2014,5/19/2014,"Standard Class",West,90004,AH-10030,287.46,8,0.2,24.8
CA-2016-138037,9/29/2016,10/3/2016,"Standard Class",West,94109,AR-10540,27.24,5,0.2,9.53
CA-2014-150490,8/5/2014,8/11/2014,"Standard Class",West,94122,SS-20590,78.12,5,0,15.14
US-2017-126060,4/14/2017,4/18/2017,"Standard Class",South,28314,DW-13585,198.27,8,0.2,-32.22
CA-2017-100951,6/9/2017,6/10/2017,"First Class",Central,75217,NC-18625,720.76,5,0.2,54.06
CA-2016-122017,12/29/2016,1/2/2017,"Standard Class",Central,67212,CD-11920,152.52,8,0,46.94
CA-2014-123477,1/18/2014,1/21/2014,"Second Class",West,97477,DW-13195,64.86,4,0.2,6.49
CA-2016-107790,11/20/2016,11/24/2016,"Standard Class",Central,77041,EH-13990,151.19,1,0.2,13.23
CA-2017-158071,6/10/2017,6/15/2017,"Standard Class",West,98103,BD-11320,115.92,8,0.2,17.1
CA-2017-147403,9/10/2017,9/13/2017,"First Class",East,44312,KH-16630,85.06,3,0.2,28.71
US-2017-136721,4/8/2017,4/12/2017,"Standard Class",Central,48237,NH-18610,580.86,5,0,151.02
CA-2015-118738,10/24/2015,10/30/2015,"Standard Class",Central,77041,AG-10495,373.28,12,0.7,-60.4
CA-2017-134152,5/27/2017,5/31/2017,"Standard Class",West,98103,RP-19855,129.6,9,0,17.68
CA-2014-125542,12/5/2014,12/7/2014,"First Class",East,19134,NB-18655,521.22,11,0.4,87.39
CA-2016-136021,8/14/2016,8/18/2016,"Standard Class",West,90045,JM-15580,121.09,9,0.2,43.24
CA-2016-149195,9/5/2016,9/7/2016,"Second Class",Central,77070,DM-13525,52.1,15,0.6,18.17
CA-2017-161410,6/26/2017,7/3/2017,"Standard Class",East,19143,CC-12220,904.12,17,0.8,114.58
CA-2017-152786,3/12/2017,3/17/2017,"Standard Class",South,72756,GA-14725,40.41,9,0,18.59
CA-2017-164707,2/18/2017,2/21/2017,"Second Class",West,90045,CV-12805,287.33,8,0.2,62.41
CA-2017-163874,11/10/2017,11/12/2017,"Second Class",West,98105,NC-18535,26.35,3,0.2,9.55
US-2014-123183,11/19/2014,11/25/2014,"Standard Class",East,19805,GR-14560,1271.42,21,0,353.61
CA-2014-104829,11/18/2014,11/21/2014,"Second Class",West,84604,JG-15805,21.98,7,0,9.89
US-2016-147340,9/24/2016,9/24/2016,"Same Day",West,94110,EB-13750,63.2,5,0,23.38
CA-2016-145492,11/20/2016,11/27/2016,"Standard Class",West,90004,MC-17605,39,12,0,11.31
CA-2016-163202,9/27/2016,10/2/2016,"Standard Class",East,43130,BM-11650,2.91,3,0.7,-2.03
CA-2016-117681,4/9/2016,4/14/2016,"Standard Class",West,90004,HF-14995,556.66,5,0.15,6.55
CA-2017-132262,9/21/2017,9/23/2017,"First Class",West,98103,ML-18265,151.96,4,0,41.51
CA-2017-123043,8/24/2017,8/29/2017,"Standard Class",East,10024,AH-10195,28.42,5,0.4,9.02
US-2016-143280,2/22/2016,2/26/2016,"Standard Class",West,90045,TZ-21580,492.85,9,0.2,75.97
CA-2017-108854,12/8/2017,12/14/2017,"Standard Class",West,94109,DM-13345,243.58,9,0.4,93.9
CA-2017-166856,9/18/2017,9/22/2017,"Standard Class",West,88101,TS-21505,111.42,10,0.2,11.64
CA-2016-153157,9/11/2016,9/14/2016,"First Class",Central,67212,TB-21625,224.75,5,0,62.93
US-2017-125647,9/23/2017,9/28/2017,"Standard Class",Central,60653,LC-16870,133.9,12,1.2,-199.31
CA-2014-132542,10/6/2014,10/8/2014,"Second Class",Central,68104,AM-10360,15.36,2,0,7.68
CA-2015-110877,10/23/2015,10/26/2015,"First Class",Central,77041,JE-15715,186.67,9,0.4,27.74
US-2016-151827,3/31/2016,4/2/2016,"Second Class",East,19134,CS-11950,312.77,5,0.6,-59.64
US-2016-163258,12/29/2016,1/2/2017,"Standard Class",West,90045,PF-19225,11.23,3,0.2,3.93
CA-2017-103009,11/3/2017,11/5/2017,"Second Class",South,40475,PJ-18835,26.4,5,0,11.88
US-2017-120649,1/20/2017,1/26/2017,"Standard Class",East,6708,JF-15490,3.52,2,0,1.02
CA-2016-153598,12/3/2016,12/6/2016,"First Class",West,90045,NM-18520,1761.85,11,0,711.45
US-2016-108497,6/14/2016,6/14/2016,"Same Day",West,90036,MH-17290,599.16,5,0.15,35.24
CA-2016-113096,9/2/2016,9/4/2016,"First Class",West,94122,SZ-20035,46.53,3,0,12.1
CA-2014-136861,9/5/2014,9/7/2014,"First Class",South,33710,PR-18880,31.98,2,0.2,2
CA-2017-117422,10/21/2017,10/25/2017,"Standard Class",East,44107,FC-14245,167.78,6,0.9,11.18
CA-2017-129707,4/25/2017,4/29/2017,"Standard Class",West,85224,LH-16750,8.9,4,0.2,0.67
CA-2015-160171,10/19/2015,10/24/2015,"Standard Class",West,90008,RM-19675,1910.7,8,0,556.6
CA-2014-103317,7/5/2014,7/8/2014,"First Class",South,32137,DM-13525,242.55,10,1.1,14.49
CA-2016-167115,4/4/2016,4/9/2016,"Standard Class",East,10035,EH-14185,588.78,2,0.2,184
US-2017-153633,11/13/2017,11/18/2017,"Second Class",South,33458,TC-21295,2.06,1,0.2,0.15
CA-2017-155929,9/9/2017,9/13/2017,"Standard Class",West,85301,AI-10855,6.37,2,0.2,2.39
CA-2015-148712,4/17/2015,4/23/2015,"Standard Class",East,10035,JM-15535,172.61,17,0.2,60.66
CA-2016-128307,7/25/2016,7/29/2016,"Standard Class",Central,77041,BE-11335,20.94,1,0.2,7.07
US-2016-127425,8/26/2016,8/31/2016,"Standard Class",East,10035,DR-12880,282.95,11,0,95.73
US-2014-119081,9/12/2014,9/19/2014,"Standard Class",Central,66062,TA-21385,787.85,12,0,180.43
US-2017-108700,5/19/2017,5/23/2017,"Standard Class",Central,61107,PJ-18835,38.02,6,0.2,13.78
CA-2017-160962,4/28/2017,5/2/2017,"Standard Class",East,19143,MC-17605,15.23,3,0.4,1.5
CA-2017-130631,12/29/2017,1/2/2018,"Standard Class",West,98026,BS-11755,88.06,7,0,30.14
CA-2017-116680,9/4/2017,9/6/2017,"Second Class",West,94122,PK-19075,1491.62,14,0.4,96.73
US-2014-107405,3/21/2014,3/25/2014,"Standard Class",South,28806,TS-21205,16.27,1,0.2,-3.86
CA-2017-101574,9/28/2017,10/4/2017,"Standard Class",West,90032,BD-11725,9.24,3,0,4.44
CA-2014-146591,1/19/2014,1/20/2014,"First Class",West,85254,TS-21340,378.59,24,1.8,-288
CA-2014-107706,2/14/2014,2/19/2014,"Second Class",Central,77095,ST-20530,16.18,3,0.2,6.07
CA-2016-122448,6/9/2016,6/14/2016,"Standard Class",West,94109,DB-13210,122.35,3,0.2,13.76
CA-2014-132451,9/26/2014,9/27/2014,"First Class",West,92105,KF-16285,604.99,6,0.2,82.53
CA-2016-158547,5/30/2016,6/4/2016,"Standard Class",East,45011,JM-16195,123.92,5,0.2,9.29
CA-2017-116946,12/19/2017,12/23/2017,"Standard Class",West,80134,TS-21505,193.63,14,1.1,-197.23
CA-2017-121741,12/26/2017,12/26/2017,"Same Day",Central,68025,YC-21895,750.68,2,0,37.53
CA-2017-169691,6/15/2017,6/18/2017,"First Class",Central,55369,Dp-13240,146.89,11,0,53.82
CA-2014-101770,3/31/2014,4/4/2014,"Standard Class",South,33180,KB-16240,1.87,1,0.7,-1.31
CA-2017-105487,10/8/2017,10/14/2017,"Standard Class",West,92105,CS-12250,419.83,9,0.2,133.68
CA-2017-148999,1/30/2017,2/4/2017,"Standard Class",South,33142,EB-13870,419.14,4,0.2,-68.11
CA-2014-107573,12/12/2014,12/17/2014,"Standard Class",South,33178,PB-19150,23.47,3,0.2,7.63
CA-2015-156608,10/24/2015,10/29/2015,"Standard Class",Central,78207,MT-18070,3.59,4,0.8,-6.29
CA-2017-134495,4/1/2017,4/4/2017,"Second Class",South,32216,BF-11020,269.4,12,0.8,-20.94
CA-2017-164098,1/26/2017,1/27/2017,"First Class",Central,77070,CG-12520,18.16,2,0.2,1.82
CA-2014-105249,11/28/2014,11/28/2014,"Same Day",West,94122,DH-13675,460.09,10,0.15,15.18
CA-2015-113523,9/4/2015,9/8/2015,"Standard Class",East,19140,SC-20440,7.66,4,0.7,-6.12
CA-2017-117821,6/12/2017,6/16/2017,"Standard Class",East,43302,HG-15025,63.92,2,0.2,19.18
CA-2017-164378,7/15/2017,7/18/2017,"Second Class",East,10024,MM-18055,729.4,15,0.1,107.25
CA-2017-127782,11/2/2017,11/6/2017,"Standard Class",East,19140,TH-21115,891.5,11,1,-181.36
US-2016-162026,10/8/2016,10/8/2016,"Same Day",West,90036,JE-15745,61.96,2,0,27.88
CA-2016-150000,4/8/2016,4/14/2016,"Standard Class",South,30080,PG-18820,17.92,4,0,8.6
CA-2015-168529,10/8/2015,10/12/2015,"Standard Class",West,94122,MB-17305,145.9,5,0,62.74
US-2017-152569,5/15/2017,5/20/2017,"Standard Class",Central,60653,JD-16015,67.82,4,0.4,22.61
US-2014-137680,2/24/2014,3/2/2014,"Standard Class",West,97504,JH-15430,22.78,3,0.2,7.69
CA-2015-103177,5/30/2015,6/1/2015,"First Class",East,10009,EN-13780,529.14,8,0,51.15
US-2016-138408,11/18/2016,11/21/2016,"Second Class",South,35810,KC-16255,1319.96,4,0,527.98
CA-2017-117667,12/4/2017,12/9/2017,"Standard Class",East,19134,MS-17980,588.01,24,1.1,-20.38
CA-2016-110982,6/5/2016,6/7/2016,"First Class",West,95051,CK-12205,79.79,10,0.2,22.73
CA-2016-147123,12/10/2016,12/12/2016,"First Class",West,90805,SJ-20125,80.28,12,0,36.93
CA-2017-154501,4/30/2017,5/5/2017,"Standard Class",West,90008,EA-14035,9.78,2,0,4.01
CA-2017-166933,4/24/2017,4/28/2017,"Standard Class",West,93101,MG-17890,1.81,1,0,0.65
CA-2015-142055,5/8/2015,5/10/2015,"First Class",East,10009,AB-10255,37.94,2,0,18.21
CA-2015-137106,3/31/2015,4/4/2015,"Standard Class",South,32216,SC-20260,79.96,5,0.2,27.99
CA-2017-136609,8/6/2017,8/11/2017,"Standard Class",Central,75104,TB-21355,115.3,3,0.2,40.35
CA-2017-160885,12/2/2017,12/6/2017,"Standard Class",Central,68104,JK-16090,2479.96,4,0,743.99
US-2016-167472,6/6/2016,6/7/2016,"First Class",South,72209,CK-12595,678.87,23,0,280.81
CA-2015-120551,4/13/2015,4/20/2015,"Standard Class",Central,68701,SS-20590,17.43,3,0,8.02
US-2017-150595,5/22/2017,5/26/2017,"Standard Class",Central,60653,LE-16810,205.92,7,1.3,-54.71
CA-2016-134936,12/19/2016,12/25/2016,"Standard Class",West,85705,ES-14080,471.62,14,1.9,-230.69
CA-2017-102967,9/22/2017,9/26/2017,"Standard Class",East,3301,MG-17890,67.4,5,0,17.52
CA-2017-151008,9/7/2017,9/8/2017,"First Class",West,84020,JM-16195,151.72,6,0.2,58.03
CA-2014-159800,11/28/2014,12/1/2014,"First Class",West,94109,SG-20470,183.61,10,0,46.78
US-2014-159618,11/12/2014,11/16/2014,"Standard Class",Central,77036,DB-12970,203.12,18,1.12,17.78
CA-2017-116113,10/2/2017,10/6/2017,"Second Class",South,36116,JW-15220,10.16,2,0,3.45
CA-2015-125066,12/14/2015,12/18/2015,"Standard Class",South,39212,KD-16495,62.46,4,0,17.74
US-2015-114741,12/6/2015,12/10/2015,"Standard Class",West,89031,IL-15100,1347.27,9,0,248.64
CA-2017-133263,3/31/2017,4/2/2017,"Second Class",South,30318,JE-15610,3098.61,10,0,1488.02
CA-2017-157966,3/13/2017,3/13/2017,"Same Day",Central,60610,SU-20665,1358.87,18,1.6,344.81
CA-2014-151162,12/5/2014,12/9/2014,"Standard Class",East,43229,EA-14035,362.47,13,1.9,-36.78
CA-2016-136686,12/12/2016,12/16/2016,"Standard Class",West,91104,RF-19840,440.16,9,0,138.59
CA-2017-137498,9/9/2017,9/14/2017,"Second Class",West,90004,LC-17050,298,16,0.2,9.47
CA-2017-163818,10/4/2017,10/8/2017,"Standard Class",East,20735,PS-18970,19.98,1,0,8.59
CA-2016-161158,5/9/2016,5/13/2016,"Standard Class",East,10024,PS-18970,8,5,0,3.44
CA-2014-116673,12/15/2014,12/19/2014,"Second Class",West,92037,JO-15280,6.16,2,0,1.97
CA-2017-105333,11/30/2017,12/4/2017,"Standard Class",East,10011,VP-21730,899.11,10,0,170.88
CA-2015-149993,3/19/2015,3/20/2015,"First Class",West,93534,GA-14725,10.9,5,0,3.6
CA-2016-115224,12/8/2016,12/11/2016,"Second Class",West,94110,DB-13615,386.43,5,0,90.58
CA-2014-164742,10/13/2014,10/18/2014,"Second Class",East,8701,ML-17395,264.92,3,0,36.53
US-2017-108014,11/19/2017,11/25/2017,"Standard Class",East,44105,JH-15430,59.91,7,0.7,-45.93
CA-2017-160325,9/24/2017,9/24/2017,"Same Day",East,1841,BP-11095,829.83,5,0,241.11
CA-2015-159779,9/25/2015,9/29/2015,"Standard Class",East,3301,SB-20185,68.62,2,0,32.25
CA-2017-151176,2/13/2017,2/20/2017,"Standard Class",East,21215,SV-20785,35.73,6,0,9.29
CA-2014-108903,10/3/2014,10/3/2014,"Same Day",East,43229,DO-13435,212.95,10,0.6,5.52
CA-2016-117919,8/27/2016,8/29/2016,"Second Class",Central,77041,TB-21355,94.08,6,0.4,29.03
CA-2015-142475,12/3/2015,12/7/2015,"Standard Class",East,10011,BS-11380,590.35,6,0.2,206.62
CA-2016-134516,9/20/2016,9/25/2016,"Standard Class",South,27405,FM-14215,115.48,3,0.4,-10
CA-2017-105193,3/25/2017,3/31/2017,"Standard Class",East,10024,JL-15835,11.05,5,0,2.98
CA-2015-168634,12/6/2015,12/11/2015,"Standard Class",West,94109,AF-10870,7.78,2,0,2.02
CA-2017-117198,8/31/2017,9/5/2017,"Standard Class",South,71203,BG-11035,659.9,2,0,217.77
CA-2015-145828,10/5/2015,10/7/2015,"First Class",East,45231,MB-17305,53.04,3,0.2,-4.64
CA-2017-121027,8/18/2017,8/22/2017,"Standard Class",West,98105,HW-14935,2340.06,11,0,595.74
CA-2016-158001,8/23/2016,8/27/2016,"Standard Class",East,10035,JP-15460,1091.44,16,0,297.67
CA-2017-125745,6/30/2017,7/4/2017,"Standard Class",South,38109,DV-13045,19.52,2,0.2,5.37
CA-2015-101154,9/18/2015,9/21/2015,"First Class",West,92105,CM-12190,443.92,4,0,8.88
US-2016-124163,9/25/2016,9/30/2016,"Standard Class",Central,54601,SC-20695,773.59,19,0,243.67
CA-2016-121748,10/24/2016,10/28/2016,"Second Class",West,90032,VW-21775,459.98,6,0,42.6
CA-2014-126683,9/29/2014,10/1/2014,"Second Class",West,98115,PP-18955,2354.98,11,0,402.26
CA-2017-148810,6/26/2017,7/1/2017,"Standard Class",South,33180,DR-12880,287.42,9,0.4,-9
US-2016-146066,8/21/2016,8/23/2016,"Second Class",East,19143,RB-19465,815.29,9,0.4,-339.7
CA-2014-127614,2/11/2014,2/15/2014,"Standard Class",South,23320,NF-18385,1508.13,11,0,186.74
CA-2016-101742,9/23/2016,9/28/2016,"Second Class",East,10009,CR-12580,10.53,7,0.2,3.68
CA-2015-134943,12/5/2015,12/6/2015,"First Class",Central,48104,SU-20665,152.8,5,0,76.4
CA-2017-123022,9/3/2017,9/8/2017,"Standard Class",West,91941,SC-20050,367.53,8,0.2,114.39
CA-2014-154893,12/21/2014,12/27/2014,"Standard Class",West,92024,GM-14440,1897.92,9,0.4,184.91
CA-2014-147900,9/23/2014,9/28/2014,"Standard Class",East,44107,JK-15640,28.8,9,0.2,10.08
CA-2017-106355,4/2/2017,4/5/2017,"First Class",East,6450,AT-10435,11.12,4,0,2.89
CA-2016-127985,4/1/2016,4/5/2016,"Second Class",South,31907,DB-12910,7.04,4,0,3.1
CA-2015-166604,5/15/2015,5/20/2015,"Second Class",South,30076,AH-10690,17.94,3,0,8.79
CA-2017-120719,3/23/2017,3/26/2017,"First Class",West,98105,SJ-20125,34.76,5,0.2,11.3
CA-2017-127117,4/14/2017,4/19/2017,"Standard Class",East,7960,HM-14860,74.45,5,0,20.1
CA-2015-104241,1/4/2015,1/9/2015,"Standard Class",South,22304,AG-10495,192.22,14,0,69.2
CA-2017-168179,11/2/2017,11/7/2017,"Standard Class",West,84106,JB-16000,19.44,3,0,9.33
CA-2017-142342,7/17/2017,7/19/2017,"Second Class",West,92307,AJ-10795,1295.02,17,0.15,255.24
CA-2017-109099,10/6/2017,10/11/2017,"Standard Class",East,10009,MM-18280,40.99,1,0,20.09
US-2014-134187,11/4/2014,11/11/2014,"Standard Class",West,90805,TH-21235,2.94,1,0,0.79
CA-2016-145261,12/18/2016,12/21/2016,"First Class",West,97301,AH-10120,610.42,25,2.2,-298.7
CA-2016-108875,9/24/2016,10/1/2016,"Standard Class",West,80013,CL-12700,532.5,11,0.4,-88.32
CA-2016-141957,7/21/2016,7/21/2016,"Same Day",East,43055,JG-15310,195.92,12,1.3,6.14
CA-2016-142405,6/11/2016,6/15/2016,"Standard Class",West,98103,SE-20110,458.57,19,0.2,157.01
CA-2015-141012,6/9/2015,6/11/2015,"Second Class",West,83201,TG-21640,495.74,7,0.2,101.17
CA-2017-127922,10/27/2017,11/3/2017,"Standard Class",Central,75081,SH-19975,24.29,4,0.4,8.18
CA-2016-146318,1/22/2016,1/27/2016,"Standard Class",West,98105,MC-17275,12.96,2,0,6.22
CA-2014-135993,5/28/2014,6/2/2014,"Standard Class",West,98115,PJ-18835,85.01,10,0.2,7.95
CA-2014-126802,12/29/2014,1/5/2015,"Standard Class",Central,60610,ZC-21910,38.98,3,0.6,-50.67
CA-2016-143924,7/28/2016,8/3/2016,"Standard Class",Central,49423,SC-20680,130.36,9,0,63.06
CA-2016-141551,9/24/2016,9/30/2016,"Standard Class",Central,74012,BP-11230,12.86,2,0,6.05
CA-2014-164315,4/2/2014,4/8/2014,"Standard Class",South,30605,RD-19585,1220.67,15,0,341.38
CA-2014-131541,7/28/2014,7/28/2014,"Same Day",South,32712,CK-12205,193.15,18,0.6,34.7
CA-2015-119550,12/26/2015,12/31/2015,"Standard Class",Central,77070,RB-19705,275.06,3,0.3,-90.38
US-2015-138093,12/10/2015,12/16/2015,"Standard Class",East,21215,KM-16225,731.69,18,0,199.59
CA-2016-126165,5/5/2016,5/7/2016,"Second Class",West,94109,AH-10465,71.09,2,0.2,-1.78
CA-2017-126123,10/14/2017,10/18/2017,"Standard Class",Central,60623,AG-10765,13.46,1,0.8,-23.55
CA-2016-143441,11/5/2016,11/5/2016,"Same Day",Central,78041,EB-14170,11.84,1,0.2,4.44
CA-2017-148320,11/3/2017,11/8/2017,"Standard Class",West,94109,PG-18895,35.88,6,0,17.58
CA-2016-125661,11/24/2016,11/26/2016,"First Class",East,44105,CA-12055,180.71,8,0.4,-7.46
US-2014-123519,12/14/2014,12/21/2014,"Standard Class",East,43302,SS-20875,403.11,3,0.8,-9.15
CA-2014-155593,11/3/2014,11/8/2014,"Standard Class",East,6824,RP-19390,11.64,3,0,3.38
CA-2017-136000,9/22/2017,9/25/2017,"Second Class",East,10009,SC-20440,40.18,3,0.2,14.56
US-2015-160857,5/8/2015,5/15/2015,"Standard Class",East,10024,NW-18400,3384.52,18,0.3,1082.95
CA-2017-115805,7/31/2017,7/31/2017,"Same Day",Central,60653,KW-16435,36.79,1,0.2,4.14
US-2014-143707,3/1/2014,3/5/2014,"Standard Class",East,10035,HR-14770,5.94,3,0,1.6
CA-2017-116939,9/25/2017,9/29/2017,"Standard Class",South,23223,AG-10900,177.55,5,0,47.94
CA-2015-124107,10/9/2015,10/12/2015,"Second Class",Central,48104,BM-11650,736.47,18,0.1,152.52
CA-2017-126550,3/29/2017,4/2/2017,"Second Class",Central,47905,RD-19720,81.4,5,0,21.16
CA-2015-138674,11/14/2015,11/17/2015,"First Class",West,97477,KB-16585,259.86,12,0.6,36.84
CA-2016-165820,9/26/2016,9/30/2016,"Standard Class",West,94109,DW-13585,12.96,2,0,6.22
CA-2014-103191,9/22/2014,9/27/2014,"Standard Class",Central,60653,VG-21805,331.54,3,0.2,-82.88
CA-2015-103933,9/25/2015,9/27/2015,"First Class",East,10011,DR-12880,899.91,9,0,395.96
CA-2015-110548,5/4/2015,5/8/2015,"Standard Class",Central,77095,AH-10690,946.34,7,0.2,118.29
CA-2017-117324,12/8/2017,12/13/2017,"Standard Class",Central,53711,JP-15520,1816.36,16,0,419.33
CA-2017-143574,6/29/2017,7/2/2017,"First Class",East,6460,DR-12880,694.67,14,0,201.79
CA-2014-111773,6/29/2014,7/3/2014,"Standard Class",East,10024,JK-15625,13.92,3,0.2,4.87
CA-2014-148614,1/20/2014,1/25/2014,"Standard Class",West,90049,MV-17485,38.66,4,0,15.08
CA-2017-156139,12/31/2016,1/6/2017,"Standard Class",West,94109,BP-11155,38.38,3,0.2,13.43
US-2017-147886,3/28/2017,3/31/2017,"First Class",West,94533,DH-13075,1435.96,26,0.2,106.98
CA-2016-113733,12/8/2016,12/12/2016,"Standard Class",South,27834,LH-16900,334.26,8,0.6,46.59
CA-2017-104913,11/18/2017,11/22/2017,"Standard Class",East,11561,DK-13090,74.95,5,0,36.73
CA-2014-145800,5/30/2014,6/5/2014,"Standard Class",Central,60089,SS-20410,355.46,3,0.5,-184.84
CA-2016-125850,1/22/2016,1/28/2016,"Standard Class",West,92037,FP-14320,65.05,8,0,31.7
CA-2016-118514,2/3/2016,2/10/2016,"Standard Class",South,40475,LC-17050,866.4,4,0,225.26
CA-2015-150749,3/29/2015,4/3/2015,"Second Class",South,22153,AS-10240,5.56,2,0,1.45
CA-2014-163748,10/14/2014,10/18/2014,"Standard Class",Central,76106,HG-15025,2003.12,9,1,616.46
CA-2015-119634,8/11/2015,8/16/2015,"Standard Class",South,27604,BW-11065,46.15,3,0.2,12.11
CA-2015-149300,11/22/2015,11/23/2015,"First Class",South,33012,BH-11710,32.98,3,0.5,-1.98
US-2016-111528,12/30/2016,12/30/2016,"Same Day",West,90032,JP-16135,487.7,5,0.2,127.3
CA-2017-158169,8/12/2017,8/15/2017,"First Class",West,92630,JM-16195,597.86,7,0,171.79
CA-2015-162047,11/3/2015,11/5/2015,"First Class",East,11561,FH-14365,1448.82,10,0.1,209.27
US-2014-126340,11/8/2014,11/14/2014,"Standard Class",West,96003,EB-13870,333.58,3,0.2,25.02
CA-2016-149685,10/8/2016,10/15/2016,"Standard Class",Central,78207,PM-19135,60.14,6,0.2,20.3
CA-2017-126396,9/8/2017,9/12/2017,"Second Class",Central,77070,AR-10345,85.2,6,0.2,20.24
CA-2015-154900,2/25/2015,3/1/2015,"Standard Class",East,1453,SS-20875,3.15,1,0,1.51
CA-2015-103835,9/24/2015,9/28/2015,"Standard Class",West,90032,SC-20440,1173.03,7,0,340.48
CA-2015-158939,11/26/2015,12/1/2015,"Standard Class",Central,65807,EA-14035,599.99,1,0,234
CA-2016-117408,8/31/2016,9/6/2016,"Standard Class",Central,76706,TP-21130,23.97,2,0.2,2.4
CA-2016-142398,4/12/2016,4/16/2016,"Standard Class",West,90036,BP-11290,651.5,8,0.4,-27.29
CA-2016-105277,12/4/2016,12/8/2016,"Standard Class",East,13021,LM-17065,15.53,3,0.2,5.82
CA-2016-112060,12/4/2016,12/9/2016,"Standard Class",West,94109,KT-16465,104.85,1,0,50.33
CA-2014-105270,11/11/2014,11/18/2014,"Standard Class",West,90008,AP-10915,143.13,4,0.2,19.19
US-2015-159513,4/2/2015,4/9/2015,"Standard Class",West,90049,JD-15790,71.98,3,0.2,24.29
CA-2015-155586,12/12/2015,12/16/2015,"Second Class",West,95928,XP-21865,54.17,9,0,24.44
CA-2017-141117,10/2/2017,10/8/2017,"Standard Class",West,97477,JK-16090,374.62,26,1.8,-386.22
CA-2017-115070,4/10/2017,4/14/2017,"Second Class",South,32216,MG-18205,12.32,5,0.2,1.85
CA-2017-140186,9/29/2017,10/2/2017,"First Class",West,93309,PG-18820,304.05,13,0.4,74.1
CA-2014-124856,9/29/2014,10/3/2014,"Second Class",East,10011,LD-17005,1609.32,18,0,445.9
CA-2014-166716,8/20/2014,8/25/2014,"Second Class",Central,60610,CR-12730,421.37,2,0.3,-6.02
CA-2014-123225,7/11/2014,7/14/2014,"First Class",Central,79907,MN-17935,586.34,6,0.4,46.83
CA-2015-163440,3/22/2015,3/24/2015,"First Class",West,91360,RD-19900,15.98,2,0.2,1.2
US-2017-106796,5/12/2017,5/19/2017,"Standard Class",East,45503,JP-16135,10.27,3,0.2,1.16
